,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
18,36.42770953178406,9.704842629201776,0.06761183738708496,0.010349584256725847,0.01,3,150,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 150}",0.9969636633844534,0.9969500184781163,0.9976139044968475,0.9976270128057445,0.9974239106746172,0.9973157019679558,0.00030172964361329855,45
19,36.77433519363403,6.409166184897356,0.8621562957763672,1.4976388384287838,0.01,3,200,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200}",0.9973997637898068,0.9974183147298834,0.9979696685997206,0.9977912499508439,0.9979370511410323,0.9977032096422574,0.0002476601764368753,43
20,6.277297735214233,3.461744659437614,0.02846074104309082,0.0037289576842502556,0.01,4,50,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 50}",0.9959921920473042,0.9944327249008272,0.9975701718054688,0.9975111460870433,0.9970334593800722,0.9965079388441431,0.0011818158180528402,48
21,5.49265775680542,0.3977031954024943,0.02231936454772949,0.0011086716228608574,0.01,4,100,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100}",0.9976108382257605,0.9978874158778109,0.9983523775597709,0.9982488142538065,0.9976884148842625,0.9979575721602822,0.00029606932467221597,42
22,6.997354984283447,0.08408319425584627,0.0237485408782959,0.0020676422841847753,0.01,4,150,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 150}",0.9981362054481351,0.9983889811708726,0.9987330934436147,0.9985314477912538,0.9984729203418801,0.9984525296391513,0.00019465831885982443,40
23,10.762186193466187,0.8452162354267682,0.031213951110839844,0.0031606965716571853,0.01,4,200,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 200}",0.9983423355219608,0.9986516072894769,0.9989792000267379,0.9987760978956105,0.9989856391960206,0.9987469759859613,0.00023856458745910879,37
24,4.142253303527832,0.16960775647529333,0.02586965560913086,0.002149861511351279,0.01,5,50,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50}",0.9978142853123851,0.9955677051436927,0.9985407232612921,0.9982960731569354,0.9981357071790835,0.9976708988106777,0.0010777260920255055,44
25,8.723430013656616,0.12964775813818583,0.03486700057983398,0.008524770651775652,0.01,5,100,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100}",0.9982185348268218,0.9985377719753709,0.9989243137742799,0.9987506478455881,0.998487523457932,0.9985837583759984,0.00024024746563895886,38
26,13.243837976455689,0.7160587994252835,0.033450651168823245,0.0022980106974205146,0.01,5,150,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 150}",0.9984580872554965,0.9988113216847229,0.999068581828925,0.9989751755459363,0.9987437870640309,0.9988113906758223,0.0002108868572545523,36
27,16.947440814971923,1.6754159168215108,0.030971813201904296,0.004364901324529836,0.01,5,200,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200}",0.9986965664892905,0.9989927682762981,0.999322584060097,0.9991609915738104,0.9992348120502307,0.9990815444899454,0.00022090366028978086,34
28,4.670058536529541,0.42094997132246575,0.02550058364868164,0.0028746581420051047,0.01,6,50,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 50}",0.998184307575813,0.9959495325508056,0.9990832232733654,0.9990219745084019,0.998882650815885,0.9982243377448542,0.001181831285966198,41
29,7.885876321792603,0.15259810165829718,0.024041223526000976,0.0021664342781087375,0.01,6,100,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100}",0.9986795103563689,0.996333084735405,0.9992166827224287,0.9991254611575893,0.9991806157087675,0.9985070709361118,0.0011041348892769022,39
30,14.465447807312012,1.924072940403838,0.03194503784179688,0.0038010332854260032,0.01,6,150,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 150}",0.9987834186178307,0.9987991332571517,0.9994267606202791,0.9992555093800681,0.9992129648687358,0.9990955573488132,0.00025859722139395124,32
31,21.84051294326782,2.3275291774306535,0.03055419921875,0.0021739209662184813,0.01,6,200,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200}",0.998925616939492,0.9990159952797822,0.9994991246179331,0.9993057195691183,0.9992977472642922,0.9992088407341235,0.0002092652384328228,28
32,2.092994499206543,0.08184482118194712,0.02212839126586914,0.0021930234139990734,1,3,50,"{'learning_rate': 1, 'max_depth': 3, 'n_estimators': 50}",0.9993308246636436,0.9972721685841976,0.9996195524148763,0.9995543558258883,0.9996706824852526,0.9990895167947716,0.0009160513794845162,33
33,3.92900013923645,0.028698735897991687,0.023669099807739256,0.0035300001703622718,1,3,100,"{'learning_rate': 1, 'max_depth': 3, 'n_estimators': 100}",0.9993872440516448,0.9974114539483262,0.9996236918808438,0.9996280996455313,0.9996811844637257,0.9991463347980144,0.0008733704997126316,31
34,6.0259339809417725,0.24040034338211627,0.03751306533813477,0.021684522338819474,1,3,150,"{'learning_rate': 1, 'max_depth': 3, 'n_estimators': 150}",0.9994825284256744,0.9976063538042957,0.9996344238296484,0.9996425877764176,0.9996763550867637,0.9992084497845599,0.000803827803249853,29
35,8.645339965820312,0.16618847301185213,0.02964639663696289,0.003938533463489257,1,3,200,"{'learning_rate': 1, 'max_depth': 3, 'n_estimators': 200}",0.9994931837177019,0.9974457578561123,0.9996519399032331,0.9996544695768799,0.9996794213578507,0.9991849544823556,0.0008721040608228205,30
36,3.1063980579376222,0.04993545390189864,0.027563095092773438,0.0013314459197699417,1,4,50,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 50}",0.9994404055266164,0.9994808803049652,0.999641246282817,0.9996052175975443,0.99961809593611,0.9995571691296105,8.0676418440892e-05,19
37,6.159729433059693,0.03194293616756499,0.03198075294494629,0.0025580563578697264,1,4,100,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 100}",0.9994685768922285,0.9995137277339851,0.9996906899040955,0.9995898479137207,0.9996223503872432,0.9995770385662546,7.862068851396953e-05,16
38,9.047452545166015,0.21189478353462068,0.04340119361877441,0.021740112671043792,1,4,150,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 150}",0.9994865145780877,0.9994774307499923,0.9996947527132858,0.9996042977162182,0.9996244584486156,0.9995774908412398,8.362250132831924e-05,15
39,11.2400812625885,0.06539091530066495,0.0355435848236084,0.002995075135020147,1,4,200,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 200}",0.9994815702159598,0.9994837932624978,0.9996949060268401,0.9995787326810301,0.9996112351545529,0.9995700474681761,8.078308023338534e-05,18
40,3.784399652481079,0.09671006971710924,0.027981281280517578,0.0003940801646689519,1,5,50,"{'learning_rate': 1, 'max_depth': 5, 'n_estimators': 50}",0.9994185966735097,0.9993440096293176,0.9997148367889058,0.9995380279323498,0.999690919874427,0.9995412781797018,0.0001459393193551161,24
41,7.412928342819214,0.029890558770022838,0.033718538284301755,0.002669706010388021,1,5,100,"{'learning_rate': 1, 'max_depth': 5, 'n_estimators': 100}",0.9994819151714569,0.9993039564632432,0.9997114638907101,0.999578656024253,0.9996798046417366,0.9995511592382801,0.00014758539726962444,22
42,9.903605365753174,0.23042576763064604,0.03153738975524902,0.0026980579511877724,1,5,150,"{'learning_rate': 1, 'max_depth': 5, 'n_estimators': 150}",0.9994878177432996,0.9993222391045997,0.9996915331286444,0.9995740949460111,0.9996812611205028,0.9995513892086116,0.00013680181555949855,21
43,15.284894990921021,2.051364618142869,0.05428280830383301,0.012210461762751932,1,5,200,"{'learning_rate': 1, 'max_depth': 5, 'n_estimators': 200}",0.9994844065167152,0.999325382032464,0.9996762401015978,0.9995809173991796,0.999653434710388,0.9995440761520691,0.00012819630622946834,23
44,6.341165256500244,0.29573510532715375,0.041770410537719724,0.004522594700599291,1,6,50,"{'learning_rate': 1, 'max_depth': 6, 'n_estimators': 50}",0.9994775457351581,0.9994302868320291,0.9997707579078556,0.9996140714553082,0.9996587240280133,0.9995902771916729,0.00012339345344684416,12
